,Review,Review_norm,review_tokens,review_tokens_SR,review_tokens_stemmed
66,kecewa bngt pdhl pengen bngt toner ini tp seller nya kurang teliti ga di cek dulu kerapatan tutup nya barang belum sampe tp udh dikasih tau sama ekspedisi klo paket nya hancur dan yg lebih mengecewakan lagi proses refund nya lama bngt pesan dr tanggal tgl pesanan ditolak dan udh dikonfirmasi sama ekspedisi nya tp jawaban admin avo sama toped gitu aja disuruh nunggu mulu sampe detik ini duit refund jg belum ada,kecewa banget padahal pengin banget toner ini tapi seller nya kurang teliti enggak di cek dulu kerapatan tutup nya barang belum sampai tapi sudah dikasih tau sama ekspedisi kalo paket nya hancur dan yang lebih mengecewakan lagi proses refund nya lama banget pesan dari tanggal tanggal pesanan ditolak dan sudah dikonfirmasi sama ekspedisi nya tapi jawaban admin avo sama toped begitu saja disuruh menunggu mulu sampai detik ini duit refund juga belum ada,"['kecewa', 'banget', 'padahal', 'pengin', 'banget', 'toner', 'ini', 'tapi', 'seller', 'nya', 'kurang', 'teliti', 'enggak', 'di', 'cek', 'dulu', 'kerapatan', 'tutup', 'nya', 'barang', 'belum', 'sampai', 'tapi', 'sudah', 'dikasih', 'tau', 'sama', 'ekspedisi', 'kalo', 'paket', 'nya', 'hancur', 'dan', 'yang', 'lebih', 'mengecewakan', 'lagi', 'proses', 'refund', 'nya', 'lama', 'banget', 'pesan', 'dari', 'tanggal', 'tanggal', 'pesanan', 'ditolak', 'dan', 'sudah', 'dikonfirmasi', 'sama', 'ekspedisi', 'nya', 'tapi', 'jawaban', 'admin', 'avo', 'sama', 'toped', 'begitu', 'saja', 'disuruh', 'menunggu', 'mulu', 'sampai', 'detik', 'ini', 'duit', 'refund', 'juga', 'belum', 'ada']","['kecewa', 'banget', 'pengin', 'banget', 'toner', 'seller', 'nya', 'teliti', 'cek', 'kerapatan', 'tutup', 'nya', 'barang', 'dikasih', 'tau', 'ekspedisi', 'kalo', 'paket', 'nya', 'hancur', 'mengecewakan', 'proses', 'refund', 'nya', 'banget', 'pesan', 'tanggal', 'tanggal', 'pesanan', 'ditolak', 'dikonfirmasi', 'ekspedisi', 'nya', 'admin', 'avo', 'toped', 'disuruh', 'menunggu', 'mulu', 'detik', 'duit', 'refund']","['kecewa', 'banget', 'pengin', 'banget', 'toner', 'seller', 'nya', 'teliti', 'cek', 'rapat', 'tutup', 'nya', 'barang', 'kasih', 'tau', 'ekspedisi', 'kalo', 'paket', 'nya', 'hancur', 'kecewa', 'proses', 'refund', 'nya', 'banget', 'pesan', 'tanggal', 'tanggal', 'pesan', 'tolak', 'konfirmasi', 'ekspedisi', 'nya', 'admin', 'avo', 'toped', 'suruh', 'tunggu', 'mulu', 'detik', 'duit', 'refund']"
67,beli ini buat temen dan dia bilang pas dibuka isinya hampir kosong dan seperti ga ada isinya sepertinya kesalahan produksi dan saya lihat ada banyak review lain yang mengalami hal yang sama padahal yang lain bagus tapi yang ini dissapointing banget rugi  dapetnya botol kosong hati hati untuk yang mau beli,beli ini buat teman dan dia bilang pas dibuka isinya hampir kosong dan seperti enggak ada isinya sepertinya kesalahan produksi dan saya lihat ada banyak review lain yang mengalami hal yang sama padahal yang lain bagus tapi yang ini dissapointing banget rugi  dapetnya botol kosong hati hati untuk yang mau beli,"['beli', 'ini', 'buat', 'teman', 'dan', 'dia', 'bilang', 'pas', 'dibuka', 'isinya', 'hampir', 'kosong', 'dan', 'seperti', 'enggak', 'ada', 'isinya', 'sepertinya', 'kesalahan', 'produksi', 'dan', 'saya', 'lihat', 'ada', 'banyak', 'review', 'lain', 'yang', 'mengalami', 'hal', 'yang', 'sama', 'padahal', 'yang', 'lain', 'bagus', 'tapi', 'yang', 'ini', 'dissapointing', 'banget', 'rugi', 'dapetnya', 'botol', 'kosong', 'hati', 'hati', 'untuk', 'yang', 'mau', 'beli']","['beli', 'teman', 'bilang', 'pas', 'dibuka', 'isinya', 'kosong', 'isinya', 'kesalahan', 'produksi', 'lihat', 'review', 'mengalami', 'bagus', 'dissapointing', 'banget', 'rugi', 'dapetnya', 'botol', 'kosong', 'hati', 'hati', 'beli']","['beli', 'teman', 'bilang', 'pas', 'buka', 'isi', 'kosong', 'isi', 'salah', 'produksi', 'lihat', 'review', 'alami', 'bagus', 'dissapointing', 'banget', 'rugi', 'dapetnya', 'botol', 'kosong', 'hati', 'hati', 'beli']"
68,break out pake ini,break out pakai ini,"['break', 'out', 'pakai', 'ini']","['break', 'out', 'pakai']","['break', 'out', 'pakai']"
69,produk di kirimkan sangat terlambat molor dua hari dari maximum yang dijanjikan akibatnya tidak terbawa oleh anak saya yang harus balik ke uk kami coba membatalkan pesanan ketika status masih dalam diproses dan kami sudah mengubungi merchant via chats dijawab ok namun produk tetap dipaksan dikirim meski tahu tanpa guna,produk di kirimkan sangat terlambat molor dua hari dari maximum yang dijanjikan akibatnya tidak terbawa oleh anak saya yang harus balik ke ukuran kami coba membatalkan pesanan ketika status masih dalam diproses dan kami sudah mengubungi merchant via chats dijawab ok namun produk tetap dipaksan dikirim meski tahu tanpa guna,"['produk', 'di', 'kirimkan', 'sangat', 'terlambat', 'molor', 'dua', 'hari', 'dari', 'maximum', 'yang', 'dijanjikan', 'akibatnya', 'tidak', 'terbawa', 'oleh', 'anak', 'saya', 'yang', 'harus', 'balik', 'ke', 'ukuran', 'kami', 'coba', 'membatalkan', 'pesanan', 'ketika', 'status', 'masih', 'dalam', 'diproses', 'dan', 'kami', 'sudah', 'mengubungi', 'merchant', 'via', 'chats', 'dijawab', 'ok', 'namun', 'produk', 'tetap', 'dipaksan', 'dikirim', 'meski', 'tahu', 'tanpa', 'guna']","['produk', 'kirimkan', 'terlambat', 'molor', 'maximum', 'dijanjikan', 'akibatnya', 'terbawa', 'anak', 'ukuran', 'coba', 'membatalkan', 'pesanan', 'status', 'diproses', 'mengubungi', 'merchant', 'via', 'chats', 'ok', 'produk', 'dipaksan', 'dikirim']","['produk', 'kirim', 'lambat', 'molor', 'maximum', 'janji', 'akibat', 'bawa', 'anak', 'ukur', 'coba', 'batal', 'pesan', 'status', 'proses', 'ubung', 'merchant', 'via', 'chats', 'ok', 'produk', 'dipaksan', 'kirim']"
70,harga normal dengan expired date yang mau abis kemasa berdebu apakah layak dengan harga segitu,harga normal dengan expired date yang mau habis kemasa berdebu apakah layak dengan harga segitu,"['harga', 'normal', 'dengan', 'expired', 'date', 'yang', 'mau', 'habis', 'kemasa', 'berdebu', 'apakah', 'layak', 'dengan', 'harga', 'segitu']","['harga', 'normal', 'expired', 'date', 'habis', 'kemasa', 'berdebu', 'layak', 'harga', 'segitu']","['harga', 'normal', 'expired', 'date', 'habis', 'masa', 'debu', 'layak', 'harga', 'segitu']"
71,packaging nya jelek banget ini sih kyk nya ad oknum yg mau ngambil barangnya kardusnya di buka di bagian samping yg ga di segel tolong next nya packing lbh baik lagi,packaging nya jelek banget ini sih kayak nya ada oknum yang mau ngambil barangnya kardusnya di buka di bagian samping yang enggak di segel tolong next nya packing lebih baik lagi,"['packaging', 'nya', 'jelek', 'banget', 'ini', 'sih', 'kayak', 'nya', 'ada', 'oknum', 'yang', 'mau', 'ngambil', 'barangnya', 'kardusnya', 'di', 'buka', 'di', 'bagian', 'samping', 'yang', 'enggak', 'di', 'segel', 'tolong', 'next', 'nya', 'packing', 'lebih', 'baik', 'lagi']","['packaging', 'nya', 'jelek', 'banget', 'sih', 'kayak', 'nya', 'oknum', 'ngambil', 'barangnya', 'kardusnya', 'buka', 'samping', 'segel', 'tolong', 'next', 'nya', 'packing']","['packaging', 'nya', 'jelek', 'banget', 'sih', 'kayak', 'nya', 'oknum', 'ngambil', 'barang', 'kardus', 'buka', 'samping', 'segel', 'tolong', 'next', 'nya', 'packing']"
72,tertipu tidak ada gratis hadiah sarung seperti di gambar,tertipu tidak ada gratis hadiah sarung seperti di gambar,"['tertipu', 'tidak', 'ada', 'gratis', 'hadiah', 'sarung', 'seperti', 'di', 'gambar']","['tertipu', 'gratis', 'hadiah', 'sarung', 'gambar']","['tipu', 'gratis', 'hadiah', 'sarung', 'gambar']"
73,dijanjikan expired th tapi dapetnyabulan,dijanjikan expired tahu tapi dapetnyabulan,"['dijanjikan', 'expired', 'tahu', 'tapi', 'dapetnyabulan']","['dijanjikan', 'expired', 'dapetnyabulan']","['janji', 'expired', 'dapetnyabulan']"
74,pesen masker yang dikirim my bad ga di video unboxing nya tapi kecewa banget bisa lalai bgt team packing nya please kerja yg fokus dan bener biar customer ga dirugikan begini ga semua orang sempet bikin video unboxing begitu so sorry kasih bintang karna beneran kecewa buat customer yang lain kalo baca ini please be more careful ya kalo pesen disini sesibuk apapun sempetin video unboxing,pesan masker yang dikirim my bad enggak di video unboxing nya tapi kecewa banget bisa lalai banget team packing nya please kerja yang fokus dan benar biar customer enggak dirugikan begini enggak semua orang sempat bikin video unboxing begitu so sorry kasih bintang karena benaran kecewa buat customer yang lain kalo baca ini please be more careful ya kalo pesan disini sesibuk apapun sempetin video unboxing,"['pesan', 'masker', 'yang', 'dikirim', 'my', 'bad', 'enggak', 'di', 'video', 'unboxing', 'nya', 'tapi', 'kecewa', 'banget', 'bisa', 'lalai', 'banget', 'team', 'packing', 'nya', 'please', 'kerja', 'yang', 'fokus', 'dan', 'benar', 'biar', 'customer', 'enggak', 'dirugikan', 'begini', 'enggak', 'semua', 'orang', 'sempat', 'bikin', 'video', 'unboxing', 'begitu', 'so', 'sorry', 'kasih', 'bintang', 'karena', 'benaran', 'kecewa', 'buat', 'customer', 'yang', 'lain', 'kalo', 'baca', 'ini', 'please', 'be', 'more', 'careful', 'ya', 'kalo', 'pesan', 'disini', 'sesibuk', 'apapun', 'sempetin', 'video', 'unboxing']","['pesan', 'masker', 'dikirim', 'my', 'bad', 'video', 'unboxing', 'nya', 'kecewa', 'banget', 'lalai', 'banget', 'team', 'packing', 'nya', 'please', 'kerja', 'fokus', 'biar', 'customer', 'dirugikan', 'orang', 'bikin', 'video', 'unboxing', 'so', 'sorry', 'kasih', 'bintang', 'benaran', 'kecewa', 'customer', 'kalo', 'baca', 'please', 'be', 'more', 'careful', 'ya', 'kalo', 'pesan', 'sesibuk', 'apapun', 'sempetin', 'video', 'unboxing']","['pesan', 'masker', 'kirim', 'my', 'bad', 'video', 'unboxing', 'nya', 'kecewa', 'banget', 'lalai', 'banget', 'team', 'packing', 'nya', 'please', 'kerja', 'fokus', 'biar', 'customer', 'rugi', 'orang', 'bikin', 'video', 'unboxing', 'so', 'sorry', 'kasih', 'bintang', 'benar', 'kecewa', 'customer', 'kalo', 'baca', 'please', 'be', 'more', 'careful', 'ya', 'kalo', 'pesan', 'sibuk', 'apa', 'sempetin', 'video', 'unboxing']"
75,sangat amat kecewa dengan pelayanan official store satu ini barang cepat dikirim tp beli diantar baru pertama kali mengalami kejadian seperti ini dr official store kekeliruan ada di penjual dianggap sah tp pembeli tdk sempat unboxing tidak dapat ditoleransi padahal yang buka paket sudah lansia kalau tidak untuk membelikan orang tua sudah pasti ganti brand sangat kecewa,sangat amat kecewa dengan pelayanan official store satu ini barang cepat dikirim tapi beli diantar baru pertama kali mengalami kejadian seperti ini dari official store kekeliruan ada di penjual dianggap sah tapi pembeli tidak sempat unboxing tidak dapat ditoleransi padahal yang buka paket sudah lansia kalau tidak untuk membelikan orang tua sudah pasti ganti brand sangat kecewa,"['sangat', 'amat', 'kecewa', 'dengan', 'pelayanan', 'official', 'store', 'satu', 'ini', 'barang', 'cepat', 'dikirim', 'tapi', 'beli', 'diantar', 'baru', 'pertama', 'kali', 'mengalami', 'kejadian', 'seperti', 'ini', 'dari', 'official', 'store', 'kekeliruan', 'ada', 'di', 'penjual', 'dianggap', 'sah', 'tapi', 'pembeli', 'tidak', 'sempat', 'unboxing', 'tidak', 'dapat', 'ditoleransi', 'padahal', 'yang', 'buka', 'paket', 'sudah', 'lansia', 'kalau', 'tidak', 'untuk', 'membelikan', 'orang', 'tua', 'sudah', 'pasti', 'ganti', 'brand', 'sangat', 'kecewa']","['kecewa', 'pelayanan', 'official', 'store', 'barang', 'cepat', 'dikirim', 'beli', 'diantar', 'kali', 'mengalami', 'kejadian', 'official', 'store', 'kekeliruan', 'penjual', 'dianggap', 'sah', 'pembeli', 'unboxing', 'ditoleransi', 'buka', 'paket', 'lansia', 'membelikan', 'orang', 'tua', 'ganti', 'brand', 'kecewa']","['kecewa', 'layan', 'official', 'store', 'barang', 'cepat', 'kirim', 'beli', 'antar', 'kali', 'alami', 'jadi', 'official', 'store', 'keliru', 'jual', 'anggap', 'sah', 'beli', 'unboxing', 'toleransi', 'buka', 'paket', 'lansia', 'beli', 'orang', 'tua', 'ganti', 'brand', 'kecewa']"
76,dari awal saya   saya langsung ajukan pembatalan karena salah masukan kupon chat saya dibalas tapi barang tetap saya dikirimkan makan tuh duit ngga ikhlas saya,dari awal saya   saya langsung ajukan pembatalan karena salah masukan kupon chat saya dibalas tapi barang tetap saya dikirimkan makan tuh duit enggak ikhlas saya,"['dari', 'awal', 'saya', 'saya', 'langsung', 'ajukan', 'pembatalan', 'karena', 'salah', 'masukan', 'kupon', 'chat', 'saya', 'dibalas', 'tapi', 'barang', 'tetap', 'saya', 'dikirimkan', 'makan', 'tuh', 'duit', 'enggak', 'ikhlas', 'saya']","['langsung', 'ajukan', 'pembatalan', 'salah', 'masukan', 'kupon', 'chat', 'dibalas', 'barang', 'dikirimkan', 'makan', 'tuh', 'duit', 'ikhlas']","['langsung', 'aju', 'batal', 'salah', 'masuk', 'kupon', 'chat', 'balas', 'barang', 'kirim', 'makan', 'tuh', 'duit', 'ikhlas']"
77,slow respon,slow respon,"['slow', 'respon']","['slow', 'respon']","['slow', 'respon']"
78,utk sunscreen nya bener ga recommend butuh waktu lama utk di tap tapi ujungnya ga rata mana mahal lg huhu,untuk sunscreen nya benar enggak recommend butuh waktu lama untuk di tapi tapi ujungnya enggak rata mana mahal lagi huhu,"['untuk', 'sunscreen', 'nya', 'benar', 'enggak', 'recommend', 'butuh', 'waktu', 'lama', 'untuk', 'di', 'tapi', 'tapi', 'ujungnya', 'enggak', 'rata', 'mana', 'mahal', 'lagi', 'huhu']","['sunscreen', 'nya', 'recommend', 'butuh', 'ujungnya', 'mahal', 'huhu']","['sunscreen', 'nya', 'recommend', 'butuh', 'ujung', 'mahal', 'huhu']"
79,sudah sebulan lebih pake dan belum terlihat manfaatnya malah tambah jerawatan,sudah sebulan lebih pakai dan belum terlihat manfaatnya malah tambah jerawatan,"['sudah', 'sebulan', 'lebih', 'pakai', 'dan', 'belum', 'terlihat', 'manfaatnya', 'malah', 'tambah', 'jerawatan']","['sebulan', 'pakai', 'manfaatnya', 'jerawatan']","['bulan', 'pakai', 'manfaat', 'jerawat']"
80,yg diiklankan tidak sesuai,yang diiklankan tidak sesuai,"['yang', 'diiklankan', 'tidak', 'sesuai']","['diiklankan', 'sesuai']","['iklan', 'sesuai']"
81, ada bonus freenya, ada bonus freenya,"['ada', 'bonus', 'freenya']","['bonus', 'freenya']","['bonus', 'freenya']"
82,pesen yang special edition dikirim yang biasa,pesan yang special edition dikirim yang biasa,"['pesan', 'yang', 'special', 'edition', 'dikirim', 'yang', 'biasa']","['pesan', 'special', 'edition', 'dikirim']","['pesan', 'special', 'edition', 'kirim']"
83,pesen retinol dikirim refining,pesan retinol dikirim refining,"['pesan', 'retinol', 'dikirim', 'refining']","['pesan', 'retinol', 'dikirim', 'refining']","['pesan', 'retinol', 'kirim', 'refining']"
84,barang ga kekirim respon admin kurang memuaskan mohon maaf,barang enggak kekirim respon admin kurang memuaskan mohon maaf,"['barang', 'enggak', 'kekirim', 'respon', 'admin', 'kurang', 'memuaskan', 'mohon', 'maaf']","['barang', 'kekirim', 'respon', 'admin', 'memuaskan', 'mohon', 'maaf']","['barang', 'kirim', 'respon', 'admin', 'muas', 'mohon', 'maaf']"
85,iritasi,iritasi,['iritasi'],['iritasi'],['iritasi']
86,ternyata berat hanya gr sama kemasan gr,ternyata berat hanya gram sama kemasan gram,"['ternyata', 'berat', 'hanya', 'gram', 'sama', 'kemasan', 'gram']","['berat', 'gram', 'kemasan', 'gram']","['berat', 'gram', 'kemas', 'gram']"
87,mini banget ini mah cepat habis kecewa berat,mini banget ini mah cepat habis kecewa berat,"['mini', 'banget', 'ini', 'mah', 'cepat', 'habis', 'kecewa', 'berat']","['mini', 'banget', 'mah', 'cepat', 'habis', 'kecewa', 'berat']","['mini', 'banget', 'mah', 'cepat', 'habis', 'kecewa', 'berat']"
89,ga ada isinya,enggak ada isinya,"['enggak', 'ada', 'isinya']",['isinya'],['isi']
90,hadiahnya ga dikirim kirim sudah nunggu bulan chat penjual dibilanh over load ini sudah mau bulan sangat mengecewakam pembeli percuma chat cs jawabannya sama diulang ulang,hadiahnya enggak dikirim kirim sudah menunggu bulan chat penjual dibilanh over load ini sudah mau bulan sangat mengecewakam pembeli percuma chat customer service jawabannya sama diulang ulang,"['hadiahnya', 'enggak', 'dikirim', 'kirim', 'sudah', 'menunggu', 'bulan', 'chat', 'penjual', 'dibilanh', 'over', 'load', 'ini', 'sudah', 'mau', 'bulan', 'sangat', 'mengecewakam', 'pembeli', 'percuma', 'chat', 'customer', 'service', 'jawabannya', 'sama', 'diulang', 'ulang']","['hadiahnya', 'dikirim', 'kirim', 'menunggu', 'chat', 'penjual', 'dibilanh', 'over', 'load', 'mengecewakam', 'pembeli', 'chat', 'customer', 'service', 'jawabannya', 'diulang', 'ulang']","['hadiah', 'kirim', 'kirim', 'tunggu', 'chat', 'jual', 'dibilanh', 'over', 'load', 'mengecewakam', 'beli', 'chat', 'customer', 'service', 'jawab', 'ulang', 'ulang']"
91,sedih banget ini entah ekspektasi ku ketinggian atau gimana isinya bahkan untuk sekali pakai ruas jari pun ndak cukup ditekan isinya angin semua serius memang segini atau gmna padahal sebelumnya beli di official serum dll ok ok aja isinya penuh udah seneng packagingnya bagus tebel tapi kalau memang isinya cuma segini macam sekali pakai dengan harga diatas  ok sangat tidak rekomen saya jarang banget isi review panjang kali lebar apalagi semengecewakan ini,sedih banget ini entah ekspektasi ku ketinggian atau bagaimana isinya bahkan untuk sekali pakai ruas jari pun indak cukup ditekan isinya angin semua serius memang segini atau bagaimana padahal sebelumnya beli di official serum dll ok ok saja isinya penuh sudah senang packagingnya bagus tebal tapi kalau memang isinya cuma segini macam sekali pakai dengan harga diatas  ok sangat tidak rekomen saya jarang banget isi review panjang kali lebar apalagi semengecewakan ini,"['sedih', 'banget', 'ini', 'entah', 'ekspektasi', 'ku', 'ketinggian', 'atau', 'bagaimana', 'isinya', 'bahkan', 'untuk', 'sekali', 'pakai', 'ruas', 'jari', 'pun', 'indak', 'cukup', 'ditekan', 'isinya', 'angin', 'semua', 'serius', 'memang', 'segini', 'atau', 'bagaimana', 'padahal', 'sebelumnya', 'beli', 'di', 'official', 'serum', 'dll', 'ok', 'ok', 'saja', 'isinya', 'penuh', 'sudah', 'senang', 'packagingnya', 'bagus', 'tebal', 'tapi', 'kalau', 'memang', 'isinya', 'cuma', 'segini', 'macam', 'sekali', 'pakai', 'dengan', 'harga', 'diatas', 'ok', 'sangat', 'tidak', 'rekomen', 'saya', 'jarang', 'banget', 'isi', 'review', 'panjang', 'kali', 'lebar', 'apalagi', 'semengecewakan', 'ini']","['sedih', 'banget', 'ekspektasi', 'ku', 'ketinggian', 'isinya', 'pakai', 'ruas', 'jari', 'indak', 'ditekan', 'isinya', 'angin', 'serius', 'segini', 'beli', 'official', 'serum', 'dll', 'ok', 'ok', 'isinya', 'penuh', 'senang', 'packagingnya', 'bagus', 'tebal', 'isinya', 'segini', 'pakai', 'harga', 'diatas', 'ok', 'rekomen', 'jarang', 'banget', 'isi', 'review', 'kali', 'lebar', 'semengecewakan']","['sedih', 'banget', 'ekspektasi', 'ku', 'tinggi', 'isi', 'pakai', 'ruas', 'jari', 'indak', 'tekan', 'isi', 'angin', 'serius', 'gin', 'beli', 'official', 'serum', 'dll', 'ok', 'ok', 'isi', 'penuh', 'senang', 'packagingnya', 'bagus', 'tebal', 'isi', 'gin', 'pakai', 'harga', 'atas', 'ok', 'rekomen', 'jarang', 'banget', 'isi', 'review', 'kali', 'lebar', 'kecewa']"
92,gadapet gift,gadapet gift,"['gadapet', 'gift']","['gadapet', 'gift']","['gadapet', 'gift']"
93,kecewa banget ga sesuai dengan promonya di gambar kedua toko harusnya kasih retinol mask sheet tapi di gambar pertama dikasihnya pouch yang kesannya murahan dan tidak berguna sama sekali komplain di gambar ketiga ga pernah ditanggapi oleh toko yang labelnya official store sebagai official store harusnya sudah ga ada kesalahan dan ketidakbenaran hal hal sepele seperti ini di gambar keempat toko langsung update gambar produk seolah cuci tangan dalam hal pengiriman juga lelet banget giliran nanya nanya untuk beli produknya gerak cepet banget giliran komplain boro boro dibales kecewa banget,kecewa banget enggak sesuai dengan promonya di gambar kedua toko harusnya kasih retinol mask sheet tapi di gambar pertama dikasihnya pouch yang kesannya murahan dan tidak berguna sama sekali komplain di gambar ketiga enggak pernah ditanggapi oleh toko yang labelnya official store sebagai official store harusnya sudah enggak ada kesalahan dan ketidakbenaran hal hal sepele seperti ini di gambar keempat toko langsung update gambar produk seolah cuci tangan dalam hal pengiriman juga lelet banget giliran bertanya bertanya untuk beli produknya gerak cepat banget giliran komplain boro boro dibales kecewa banget,"['kecewa', 'banget', 'enggak', 'sesuai', 'dengan', 'promonya', 'di', 'gambar', 'kedua', 'toko', 'harusnya', 'kasih', 'retinol', 'mask', 'sheet', 'tapi', 'di', 'gambar', 'pertama', 'dikasihnya', 'pouch', 'yang', 'kesannya', 'murahan', 'dan', 'tidak', 'berguna', 'sama', 'sekali', 'komplain', 'di', 'gambar', 'ketiga', 'enggak', 'pernah', 'ditanggapi', 'oleh', 'toko', 'yang', 'labelnya', 'official', 'store', 'sebagai', 'official', 'store', 'harusnya', 'sudah', 'enggak', 'ada', 'kesalahan', 'dan', 'ketidakbenaran', 'hal', 'hal', 'sepele', 'seperti', 'ini', 'di', 'gambar', 'keempat', 'toko', 'langsung', 'update', 'gambar', 'produk', 'seolah', 'cuci', 'tangan', 'dalam', 'hal', 'pengiriman', 'juga', 'lelet', 'banget', 'giliran', 'bertanya', 'bertanya', 'untuk', 'beli', 'produknya', 'gerak', 'cepat', 'banget', 'giliran', 'komplain', 'boro', 'boro', 'dibales', 'kecewa', 'banget']","['kecewa', 'banget', 'sesuai', 'promonya', 'gambar', 'toko', 'kasih', 'retinol', 'mask', 'sheet', 'gambar', 'dikasihnya', 'pouch', 'kesannya', 'murahan', 'berguna', 'komplain', 'gambar', 'ketiga', 'ditanggapi', 'toko', 'labelnya', 'official', 'store', 'official', 'store', 'kesalahan', 'ketidakbenaran', 'sepele', 'gambar', 'keempat', 'toko', 'langsung', 'update', 'gambar', 'produk', 'cuci', 'tangan', 'pengiriman', 'lelet', 'banget', 'giliran', 'beli', 'produknya', 'gerak', 'cepat', 'banget', 'giliran', 'komplain', 'boro', 'boro', 'dibales', 'kecewa', 'banget']","['kecewa', 'banget', 'sesuai', 'promonya', 'gambar', 'toko', 'kasih', 'retinol', 'mask', 'sheet', 'gambar', 'kasih', 'pouch', 'kesan', 'murah', 'guna', 'komplain', 'gambar', 'tiga', 'tanggap', 'toko', 'label', 'official', 'store', 'official', 'store', 'salah', 'ketidakbenaran', 'sepele', 'gambar', 'empat', 'toko', 'langsung', 'update', 'gambar', 'produk', 'cuci', 'tangan', 'kirim', 'lelet', 'banget', 'gilir', 'beli', 'produk', 'gerak', 'cepat', 'banget', 'gilir', 'komplain', 'boro', 'boro', 'dibales', 'kecewa', 'banget']"
