,Review,Review_norm,review_tokens
181,udah kali order disini pengemasan dan pengiriman cepet masya allah udah pake minggu suka sama hasilnya bikin lembab muka teksturnya cair tp ga terlalu obat totol jerawatnya juga ga perih semoga makin baik my acne skin makasih seller,sudah kali order disini pengemasan dan pengiriman cepat masya allah sudah pakai minggu suka sama hasilnya bikin lembab muka teksturnya cair tapi enggak terlalu obat totol jerawatnya juga enggak perih semoga makin baik my acne skin terima kasih seller,"['sudah', 'kali', 'order', 'disini', 'pengemasan', 'dan', 'pengiriman', 'cepat', 'masya', 'allah', 'sudah', 'pakai', 'minggu', 'suka', 'sama', 'hasilnya', 'bikin', 'lembab', 'muka', 'teksturnya', 'cair', 'tapi', 'enggak', 'terlalu', 'obat', 'totol', 'jerawatnya', 'juga', 'enggak', 'perih', 'semoga', 'makin', 'baik', 'my', 'acne', 'skin', 'terima', 'kasih', 'seller']"
182,aku cocok bgt pake ini plus pengirimannya cepat bgt thank  skin game team,aku cocok banget pakai ini plus pengirimannya cepat banget thank  skin game team,"['aku', 'cocok', 'banget', 'pakai', 'ini', 'plus', 'pengirimannya', 'cepat', 'banget', 'thank', 'skin', 'game', 'team']"
183, loveeee this moisturizer kulit muka aku jadi lebih sehat huhu ini udah kedua kalinya beli aweeeet banget worth to buy dengan harga yang segitu karena habisnya juga berbulan bulan terus karena moist ini kandungannya ga macem macem jadi bisa dipakaiin sama serum toner apa aja, love this moisturizer kulit muka aku jadi lebih sehat huhu ini sudah kedua kalinya beli awet banget worth tapi buy dengan harga yang segitu karena habisnya juga berbulan bulan terus karena moist ini kandungannya enggak macam macam jadi bisa dipakaiin sama serum toner apa saja,"['love', 'this', 'moisturizer', 'kulit', 'muka', 'aku', 'jadi', 'lebih', 'sehat', 'huhu', 'ini', 'sudah', 'kedua', 'kalinya', 'beli', 'awet', 'banget', 'worth', 'tapi', 'buy', 'dengan', 'harga', 'yang', 'segitu', 'karena', 'habisnya', 'juga', 'berbulan', 'bulan', 'terus', 'karena', 'moist', 'ini', 'kandungannya', 'enggak', 'macam', 'macam', 'jadi', 'bisa', 'dipakaiin', 'sama', 'serum', 'toner', 'apa', 'saja']"
184,suka moisturizernya ga macem macem cuma ngelembabin aja dan emang cocok di aku rasanya ringan di kulit tapi kelembabannya kaya bisa di tambah gitu dan ga bikin berminyak juga suka ,suka moisturizernya enggak macam macam cuma ngelembabin saja dan memang cocok di aku rasanya ringan di kulit tapi kelembabannya kayak bisa di tambah begitu dan enggak bikin berminyak juga suka ,"['suka', 'moisturizernya', 'enggak', 'macam', 'macam', 'cuma', 'ngelembabin', 'saja', 'dan', 'memang', 'cocok', 'di', 'aku', 'rasanya', 'ringan', 'di', 'kulit', 'tapi', 'kelembabannya', 'kayak', 'bisa', 'di', 'tambah', 'begitu', 'dan', 'enggak', 'bikin', 'berminyak', 'juga', 'suka']"
185,udah pengen nyoba dari lama tapi baru beli sekarang karena alhamdulillah udah halal pump aja udah bisa bikin muka lembab plumpy banget,sudah pengin mencoba dari lama tapi baru beli sekarang karena alhamdulillah sudah halal pump saja sudah bisa bikin muka lembab plumpy banget,"['sudah', 'pengin', 'mencoba', 'dari', 'lama', 'tapi', 'baru', 'beli', 'sekarang', 'karena', 'alhamdulillah', 'sudah', 'halal', 'pump', 'saja', 'sudah', 'bisa', 'bikin', 'muka', 'lembab', 'plumpy', 'banget']"
186,selama ini nggak pernah pake sabun muka karena selalu kering coba ini cocok mungkin akan coba produk lainnya,selama ini enggak pernah pakai sabun muka karena selalu kering coba ini cocok mungkin akan coba produk lainnya,"['selama', 'ini', 'enggak', 'pernah', 'pakai', 'sabun', 'muka', 'karena', 'selalu', 'kering', 'coba', 'ini', 'cocok', 'mungkin', 'akan', 'coba', 'produk', 'lainnya']"
187,packing rapih dan aman pembelian pertama produk ini semoga cocok dengan kulit saya yang kombinasi terimakasih kak,packing rapi dan aman pembelian pertama produk ini semoga cocok dengan kulit saya yang kombinasi terima kasih kak,"['packing', 'rapi', 'dan', 'aman', 'pembelian', 'pertama', 'produk', 'ini', 'semoga', 'cocok', 'dengan', 'kulit', 'saya', 'yang', 'kombinasi', 'terima', 'kasih', 'kak']"
188,dapet pas lagi promo jadinya murah bgt buat isi yg segitu banyak baru mau coba sih semoga cocok di aku,dapat pas lagi promo jadinya murah banget buat isi yang segitu banyak baru mau coba sih semoga cocok di aku,"['dapat', 'pas', 'lagi', 'promo', 'jadinya', 'murah', 'banget', 'buat', 'isi', 'yang', 'segitu', 'banyak', 'baru', 'mau', 'coba', 'sih', 'semoga', 'cocok', 'di', 'aku']"
189,akhirnya ketemu moisturizer yg finishnya aman alias gk bikin berminyak dan bisa moist dengan baik kulit gw yg selalu gk cocok pakai apapun dan selalu muncul masalah jerawat kalo pakai produk akhirnya nemu ini dan semoga kedepannya aman sangat recommended,akhirnya ketemu moisturizer yang finishnya aman alias enggak bikin berminyak dan bisa moist dengan baik kulit gue yang selalu enggak cocok pakai apapun dan selalu muncul masalah jerawat kalo pakai produk akhirnya nemu ini dan semoga kedepannya aman sangat recommended,"['akhirnya', 'ketemu', 'moisturizer', 'yang', 'finishnya', 'aman', 'alias', 'enggak', 'bikin', 'berminyak', 'dan', 'bisa', 'moist', 'dengan', 'baik', 'kulit', 'gue', 'yang', 'selalu', 'enggak', 'cocok', 'pakai', 'apapun', 'dan', 'selalu', 'muncul', 'masalah', 'jerawat', 'kalo', 'pakai', 'produk', 'akhirnya', 'nemu', 'ini', 'dan', 'semoga', 'kedepannya', 'aman', 'sangat', 'recommended']"
190,first buy cukup melembapkan perlu waktu buat menyerap mungkin karena tekstur gelnya kali ya mayang gede karena ml semoga bagus untuk acne prone oily skin aku ya agak nyebelin dipengirimannya cuz lamaaa pake banget,first buy cukup melembapkan perlu waktu buat menyerap mungkin karena tekstur gelnya kali ya mayang gede karena ml semoga bagus untuk acne prone oily skin aku ya agak menyebalkan dipengirimannya cuz lama pakai banget,"['first', 'buy', 'cukup', 'melembapkan', 'perlu', 'waktu', 'buat', 'menyerap', 'mungkin', 'karena', 'tekstur', 'gelnya', 'kali', 'ya', 'mayang', 'gede', 'karena', 'ml', 'semoga', 'bagus', 'untuk', 'acne', 'prone', 'oily', 'skin', 'aku', 'ya', 'agak', 'menyebalkan', 'dipengirimannya', 'cuz', 'lama', 'pakai', 'banget']"
191,biasa aja gakbada efek sm skali masih bagus pore armor tpi udh gak diproduksi,biasa saja enggak ada efek sama sekali masih bagus pore armor tapi sudah enggak diproduksi,"['biasa', 'saja', 'enggak', 'ada', 'efek', 'sama', 'sekali', 'masih', 'bagus', 'pore', 'armor', 'tapi', 'sudah', 'enggak', 'diproduksi']"
192,udah dicoba dan lumayan lgsg keliatan si hasilnya ga pke lama pengirimannya juga cepet bangettt,sudah dicoba dan lumayan langsung kelihatan sih hasilnya enggak pakai lama pengirimannya juga cepat banget,"['sudah', 'dicoba', 'dan', 'lumayan', 'langsung', 'kelihatan', 'sih', 'hasilnya', 'enggak', 'pakai', 'lama', 'pengirimannya', 'juga', 'cepat', 'banget']"
193,safety dalam segi pengemasan dalam segi pengiriman juga cepat bismillah semoga cocok klo cocok nanti mau repeat order lagi,safety dalam segi pengemasan dalam segi pengiriman juga cepat bismillah semoga cocok kalo cocok nanti mau repeat order lagi,"['safety', 'dalam', 'segi', 'pengemasan', 'dalam', 'segi', 'pengiriman', 'juga', 'cepat', 'bismillah', 'semoga', 'cocok', 'kalo', 'cocok', 'nanti', 'mau', 'repeat', 'order', 'lagi']"
194,selama ini pakai skingame mantep banget dan ringan buat kulit berjerawat aku sudah lebih baik pasti repurchase lagi,selama ini pakai skingame mantap banget dan ringan buat kulit berjerawat aku sudah lebih baik pasti repurchase lagi,"['selama', 'ini', 'pakai', 'skingame', 'mantap', 'banget', 'dan', 'ringan', 'buat', 'kulit', 'berjerawat', 'aku', 'sudah', 'lebih', 'baik', 'pasti', 'repurchase', 'lagi']"
195,ganti moist semoga cocok sama skingame,ganti moist semoga cocok sama skingame,"['ganti', 'moist', 'semoga', 'cocok', 'sama', 'skingame']"
196,pembelian entah tube keberapa udah paling fav setelah gonta ganti nyoba yang cocok sampe brenti nyari lagi setelah ketemu ini thanks alot,pembelian entah tube keberapa sudah paling favorit setelah gonta ganti mencoba yang cocok sampai brenti mencari lagi setelah ketemu ini thanks alot,"['pembelian', 'entah', 'tube', 'keberapa', 'sudah', 'paling', 'favorit', 'setelah', 'gonta', 'ganti', 'mencoba', 'yang', 'cocok', 'sampai', 'brenti', 'mencari', 'lagi', 'setelah', 'ketemu', 'ini', 'thanks', 'alot']"
197,beli di official store barang terjamin keasliannya dan dapat cashback lumayan,beli di official store barang terjamin keasliannya dan dapat cashback lumayan,"['beli', 'di', 'official', 'store', 'barang', 'terjamin', 'keasliannya', 'dan', 'dapat', 'cashback', 'lumayan']"
198,fix bakal repurchase kandungannya ga macem macem dpt bonus sunscreen yg gr jugaaa makasi yaaa,fix bakal repurchase kandungannya enggak macam macam dapat bonus sunscreen yang gram juga terima kasih ya,"['fix', 'bakal', 'repurchase', 'kandungannya', 'enggak', 'macam', 'macam', 'dapat', 'bonus', 'sunscreen', 'yang', 'gram', 'juga', 'terima', 'kasih', 'ya']"
199,udah dipake dan melembabkan kulit tapi pengirimannya cukup lama ya,sudah dipakai dan melembabkan kulit tapi pengirimannya cukup lama ya,"['sudah', 'dipakai', 'dan', 'melembabkan', 'kulit', 'tapi', 'pengirimannya', 'cukup', 'lama', 'ya']"
200,repeat order kesekian kalinya terima kasih banyak,repeat order kesekian kalinya terima kasih banyak,"['repeat', 'order', 'kesekian', 'kalinya', 'terima', 'kasih', 'banyak']"
201,sukaa,suka,['suka']
202,tekstur gel kental tapi mudah sekali diaplikasikan ke wajah tidak lengket sama sekali bahkan gampang menyerap wajah terasa lembab setelah pemakaian dengan isi yang banyak harga cukup affordable semoga cocok,tekstur gel kental tapi mudah sekali diaplikasikan ke wajah tidak lengket sama sekali bahkan gampang menyerap wajah terasa lembab setelah pemakaian dengan isi yang banyak harga cukup affordable semoga cocok,"['tekstur', 'gel', 'kental', 'tapi', 'mudah', 'sekali', 'diaplikasikan', 'ke', 'wajah', 'tidak', 'lengket', 'sama', 'sekali', 'bahkan', 'gampang', 'menyerap', 'wajah', 'terasa', 'lembab', 'setelah', 'pemakaian', 'dengan', 'isi', 'yang', 'banyak', 'harga', 'cukup', 'affordable', 'semoga', 'cocok']"
203,suka banget sama productnya ga neko neko dan langsung mulai kerasa sama hasilnya but you really have to step up on packaging and marketing wise suka sama ide packagingnya tapi eksekusi masih harus banget ditingkatin lagi semangat ya skin game,suka banget sama productnya enggak neko neko dan langsung mulai kerasa sama hasilnya but you really have tapi step up on packaging and marketing wise suka sama ide packagingnya tapi eksekusi masih harus banget ditingkatin lagi semangat ya skin game,"['suka', 'banget', 'sama', 'productnya', 'enggak', 'neko', 'neko', 'dan', 'langsung', 'mulai', 'kerasa', 'sama', 'hasilnya', 'but', 'you', 'really', 'have', 'tapi', 'step', 'up', 'on', 'packaging', 'and', 'marketing', 'wise', 'suka', 'sama', 'ide', 'packagingnya', 'tapi', 'eksekusi', 'masih', 'harus', 'banget', 'ditingkatin', 'lagi', 'semangat', 'ya', 'skin', 'game']"
204,value for price sangat oke ukuran besar isi banyak harga terjangkau tekstur seperti gel mudah diratakan pengiriman dan packing oke,value for price sangat oke ukuran besar isi banyak harga terjangkau tekstur seperti gel mudah diratakan pengiriman dan packing oke,"['value', 'for', 'price', 'sangat', 'oke', 'ukuran', 'besar', 'isi', 'banyak', 'harga', 'terjangkau', 'tekstur', 'seperti', 'gel', 'mudah', 'diratakan', 'pengiriman', 'dan', 'packing', 'oke']"
205,barang sesuai semoga cocok untuk obati jerawat,barang sesuai semoga cocok untuk obati jerawat,"['barang', 'sesuai', 'semoga', 'cocok', 'untuk', 'obati', 'jerawat']"
206,bahannya mirip foam cukup cocok untuk kulit saya yg oily sdikit whitecast tp cukup gampang diratain minusnya aluminum buat penutupnya susah banget buat dibuka tolong diperbaiki itu krn repot sekali dqn susah kl mau buka,bahannya mirip foam cukup cocok untuk kulit saya yang oily sedikit whitecast tapi cukup gampang diratain minusnya aluminum buat penutupnya susah banget buat dibuka tolong diperbaiki itu karena repot sekali dan susah kalo mau buka,"['bahannya', 'mirip', 'foam', 'cukup', 'cocok', 'untuk', 'kulit', 'saya', 'yang', 'oily', 'sedikit', 'whitecast', 'tapi', 'cukup', 'gampang', 'diratain', 'minusnya', 'aluminum', 'buat', 'penutupnya', 'susah', 'banget', 'buat', 'dibuka', 'tolong', 'diperbaiki', 'itu', 'karena', 'repot', 'sekali', 'dan', 'susah', 'kalo', 'mau', 'buka']"
207,pengiriman bagus baru pertama kali coba dan kaget krim nya sangat kental padat dan warnanya pink,pengiriman bagus baru pertama kali coba dan kaget krim nya sangat kental padat dan warnanya pink,"['pengiriman', 'bagus', 'baru', 'pertama', 'kali', 'coba', 'dan', 'kaget', 'krim', 'nya', 'sangat', 'kental', 'padat', 'dan', 'warnanya', 'pink']"
208,alhamdulillah paket smp dgn aman selamat pertama  co dpt harga fs uk besar ed msh lama smg cocok di wajahku trims seller kurir tokped,alhamdulillah paket sampai dengan aman selamat pertama  checkout dapat harga flash sale ukuran besar ed masih lama semoga cocok di wajahku terima kasih seller kurir tokped,"['alhamdulillah', 'paket', 'sampai', 'dengan', 'aman', 'selamat', 'pertama', 'checkout', 'dapat', 'harga', 'flash', 'sale', 'ukuran', 'besar', 'ed', 'masih', 'lama', 'semoga', 'cocok', 'di', 'wajahku', 'terima', 'kasih', 'seller', 'kurir', 'tokped']"
209,pembelian ke sebelumnya beli yang kecil karena takut gak cocok turns out bagus banget buat mukaku cocok buat jerawat yang ada mata nya begitu pake pas malam besoknya udah kering dan gak bengkak lagi tapi untuk jerawat mendem yang gaada mata nya kurang ngaruh sih gak ngilangin bekas jerawat juga so far ini obat totol terbaik dari sekian banyaknya obat yang udah kucoba barang aman expire juga masih lama thank you seller kurir,pembelian ke sebelumnya beli yang kecil karena takut enggak cocok turns out bagus banget buat mukaku cocok buat jerawat yang ada mata nya begitu pakai pas malam besoknya sudah kering dan enggak bengkak lagi tapi untuk jerawat mendem yang enggak ada mata nya kurang ngaruh sih enggak menghilangkan bekas jerawat juga so far ini obat totol terbaik dari sekian banyaknya obat yang sudah kucoba barang aman expire juga masih lama thank you seller kurir,"['pembelian', 'ke', 'sebelumnya', 'beli', 'yang', 'kecil', 'karena', 'takut', 'enggak', 'cocok', 'turns', 'out', 'bagus', 'banget', 'buat', 'mukaku', 'cocok', 'buat', 'jerawat', 'yang', 'ada', 'mata', 'nya', 'begitu', 'pakai', 'pas', 'malam', 'besoknya', 'sudah', 'kering', 'dan', 'enggak', 'bengkak', 'lagi', 'tapi', 'untuk', 'jerawat', 'mendem', 'yang', 'enggak', 'ada', 'mata', 'nya', 'kurang', 'ngaruh', 'sih', 'enggak', 'menghilangkan', 'bekas', 'jerawat', 'juga', 'so', 'far', 'ini', 'obat', 'totol', 'terbaik', 'dari', 'sekian', 'banyaknya', 'obat', 'yang', 'sudah', 'kucoba', 'barang', 'aman', 'expire', 'juga', 'masih', 'lama', 'thank', 'you', 'seller', 'kurir']"
210,sangaaat menyembukan jerawat,sangat menyembukan jerawat,"['sangat', 'menyembukan', 'jerawat']"
211,alhamdulillah paketnya sampe pertama kali order pengemasan baik pengiriman cepet bahkan lebih cepet dari   nya oh ya dapet lil gift sunscreenya juga semoga cocok thank ,alhamdulillah paketnya sampai pertama kali order pengemasan baik pengiriman cepat bahkan lebih cepat dari   nya oh ya dapat lil gift sunscreenya juga semoga cocok thank ,"['alhamdulillah', 'paketnya', 'sampai', 'pertama', 'kali', 'order', 'pengemasan', 'baik', 'pengiriman', 'cepat', 'bahkan', 'lebih', 'cepat', 'dari', 'nya', 'oh', 'ya', 'dapat', 'lil', 'gift', 'sunscreenya', 'juga', 'semoga', 'cocok', 'thank']"
212,walaupun harus po tapi sampenya lebih cepet dari perkiraan dikasih bonus juga makasih mingem,walaupun harus pre order tapi sampai lebih cepat dari perkiraan dikasih bonus juga terima kasih mingem,"['walaupun', 'harus', 'pre', 'order', 'tapi', 'sampai', 'lebih', 'cepat', 'dari', 'perkiraan', 'dikasih', 'bonus', 'juga', 'terima', 'kasih', 'mingem']"
213,mantap pengiriman cepet bat admin responsif saya coba di tangan cepet nyerep dan kulit jadi lembap semoga cocok buat kulit saya yang sedang breakout,mantap pengiriman cepat banget admin responsif saya coba di tangan cepat nyerep dan kulit jadi lembab semoga cocok buat kulit saya yang sedang breakout,"['mantap', 'pengiriman', 'cepat', 'banget', 'admin', 'responsif', 'saya', 'coba', 'di', 'tangan', 'cepat', 'nyerep', 'dan', 'kulit', 'jadi', 'lembab', 'semoga', 'cocok', 'buat', 'kulit', 'saya', 'yang', 'sedang', 'breakout']"
214,bahan dan teksturnya pas bikin kulit lembab seharian sudah habis botol ini yg ketiga dapet sample sunscreen pula jadi  sabar buat coba semoga ke depannya lbh ditingkatkan lagi produksinya jadi  perlu pre order,bahan dan teksturnya pas bikin kulit lembab seharian sudah habis botol ini yang ketiga dapat sample sunscreen pula jadi  sabar buat coba semoga ke depannya lebih ditingkatkan lagi produksinya jadi  perlu pre order,"['bahan', 'dan', 'teksturnya', 'pas', 'bikin', 'kulit', 'lembab', 'seharian', 'sudah', 'habis', 'botol', 'ini', 'yang', 'ketiga', 'dapat', 'sample', 'sunscreen', 'pula', 'jadi', 'sabar', 'buat', 'coba', 'semoga', 'ke', 'depannya', 'lebih', 'ditingkatkan', 'lagi', 'produksinya', 'jadi', 'perlu', 'pre', 'order']"
215,cepat meresap formulanya ringan seperti yg ada di claim produknya tidak lemgket juga serta mudah di baurkan tidak meninggalkan white cast di kulit,cepat meresap formulanya ringan seperti yang ada di claim produknya tidak lemgket juga serta mudah di baurkan tidak meninggalkan white cast di kulit,"['cepat', 'meresap', 'formulanya', 'ringan', 'seperti', 'yang', 'ada', 'di', 'claim', 'produknya', 'tidak', 'lemgket', 'juga', 'serta', 'mudah', 'di', 'baurkan', 'tidak', 'meninggalkan', 'white', 'cast', 'di', 'kulit']"
216,sangat ampuh buat menghilangkan jerawat dan kemerahan di kulit sdh repurchase ke sekian kali thank  skin game really love this product,sangat ampuh buat menghilangkan jerawat dan kemerahan di kulit sudah repurchase ke sekian kali thank  skin game really love this product,"['sangat', 'ampuh', 'buat', 'menghilangkan', 'jerawat', 'dan', 'kemerahan', 'di', 'kulit', 'sudah', 'repurchase', 'ke', 'sekian', 'kali', 'thank', 'skin', 'game', 'really', 'love', 'this', 'product']"
217,baru coba smoga cocok hrga murah pgiriman cpt box aman dksih dakron seller baik,baru coba semoga cocok harga murah pgiriman cepat box aman dikasih dakron seller baik,"['baru', 'coba', 'semoga', 'cocok', 'harga', 'murah', 'pgiriman', 'cepat', 'box', 'aman', 'dikasih', 'dakron', 'seller', 'baik']"
218,sampai ditangan dengan baik,sampai ditangan dengan baik,"['sampai', 'ditangan', 'dengan', 'baik']"
219,breakout gw diatasin pake ini mantap cuma gabisa ngilangin bekas inj,breakout gue diatasin pakai ini mantap cuma enggak bisa menghilangkan bekas ini,"['breakout', 'gue', 'diatasin', 'pakai', 'ini', 'mantap', 'cuma', 'enggak', 'bisa', 'menghilangkan', 'bekas', 'ini']"
220,gampang meresap ke kulit,gampang meresap ke kulit,"['gampang', 'meresap', 'ke', 'kulit']"
221,pembelian kedua sukaa,pembelian kedua suka,"['pembelian', 'kedua', 'suka']"
222,barang diterima dengan baik,barang diterima dengan baik,"['barang', 'diterima', 'dengan', 'baik']"
223,barang yang aku beli teksturnya kayak gak rata gitu ada grenjel grenjel nya jadi agak susah nakar konsisten dengan volume yang sama di dua jari teksturnya juga lebih padat dan susah di blendnya tapi once udah set suka sama glow up effectnya minusnya lagi kalau udah kena air dia kayak ada residunya gitu di deket mata rada bingung apakah produknya emang gini atau aku terima produk yang kualitasnya kurang oke,barang yang aku beli teksturnya kayak enggak rata begitu ada grenjel grenjel nya jadi agak susah nakar konsisten dengan volume yang sama di dua jari teksturnya juga lebih padat dan susah di blendnya tapi once sudah set suka sama glow up effectnya minusnya lagi kalau sudah kena air dia kayak ada residunya begitu di dekat mata rada bingung apakah produknya memang begini atau aku terima produk yang kualitasnya kurang oke,"['barang', 'yang', 'aku', 'beli', 'teksturnya', 'kayak', 'enggak', 'rata', 'begitu', 'ada', 'grenjel', 'grenjel', 'nya', 'jadi', 'agak', 'susah', 'nakar', 'konsisten', 'dengan', 'volume', 'yang', 'sama', 'di', 'dua', 'jari', 'teksturnya', 'juga', 'lebih', 'padat', 'dan', 'susah', 'di', 'blendnya', 'tapi', 'once', 'sudah', 'set', 'suka', 'sama', 'glow', 'up', 'effectnya', 'minusnya', 'lagi', 'kalau', 'sudah', 'kena', 'air', 'dia', 'kayak', 'ada', 'residunya', 'begitu', 'di', 'dekat', 'mata', 'rada', 'bingung', 'apakah', 'produknya', 'memang', 'begini', 'atau', 'aku', 'terima', 'produk', 'yang', 'kualitasnya', 'kurang', 'oke']"
224,menurutku ini lumayan ngebantu ya tipe kulitku oily skin cuma kalo diaku pasti paginya totolannya udah ada yang ilang dan di liat dari foto ini yang baru dan ori disegel ya mentemen,menurutku ini lumayan membantu ya tipe kulitku oily skin cuma kalo diaku pasti paginya totolannya sudah ada yang hilang dan di lihat dari foto ini yang baru dan orisinal disegel ya mentemen,"['menurutku', 'ini', 'lumayan', 'membantu', 'ya', 'tipe', 'kulitku', 'oily', 'skin', 'cuma', 'kalo', 'diaku', 'pasti', 'paginya', 'totolannya', 'sudah', 'ada', 'yang', 'hilang', 'dan', 'di', 'lihat', 'dari', 'foto', 'ini', 'yang', 'baru', 'dan', 'orisinal', 'disegel', 'ya', 'mentemen']"
225,alhamdulillah cocok terima kasih banyak,alhamdulillah cocok terima kasih banyak,"['alhamdulillah', 'cocok', 'terima', 'kasih', 'banyak']"
226,sudah pemakaian kedua kali alhamdulillah cocok banget setelah gontai ganti merk,sudah pemakaian kedua kali alhamdulillah cocok banget setelah gontai ganti merk,"['sudah', 'pemakaian', 'kedua', 'kali', 'alhamdulillah', 'cocok', 'banget', 'setelah', 'gontai', 'ganti', 'merk']"
227,gemec banget packaging nya,gemes banget packaging nya,"['gemes', 'banget', 'packaging', 'nya']"
228,nd buy,indak buy,"['indak', 'buy']"
229,teksturnya krim padet gitu cukup ampuh obat totol jerawatnya kalo mulai beruntusan awal mau jerawatan langsung dipakein ini dan cepet kempesnya tapi kalo emang jerawatnya udah jadi perlu reapply biar kempesnya cepet suka banget,teksturnya krim padat begitu cukup ampuh obat totol jerawatnya kalo mulai beruntusan awal mau jerawatan langsung dipakein ini dan cepat kempesnya tapi kalo memang jerawatnya sudah jadi perlu reapply biar kempesnya cepat suka banget,"['teksturnya', 'krim', 'padat', 'begitu', 'cukup', 'ampuh', 'obat', 'totol', 'jerawatnya', 'kalo', 'mulai', 'beruntusan', 'awal', 'mau', 'jerawatan', 'langsung', 'dipakein', 'ini', 'dan', 'cepat', 'kempesnya', 'tapi', 'kalo', 'memang', 'jerawatnya', 'sudah', 'jadi', 'perlu', 'reapply', 'biar', 'kempesnya', 'cepat', 'suka', 'banget']"
230,krim nya seperti sudah dipakai,krim nya seperti sudah dipakai,"['krim', 'nya', 'seperti', 'sudah', 'dipakai']"
231,kirain dapet botolnya juga tau ya semprotannya doang salah saya sendiri ternyata  berarti nanti tinggal beli toner nya biar semprotannya bisa dipake,mengira dapat botolnya juga tau ya semprotannya doang salah saya sendiri ternyata  berarti nanti tinggal beli toner nya biar semprotannya bisa dipakai,"['mengira', 'dapat', 'botolnya', 'juga', 'tau', 'ya', 'semprotannya', 'doang', 'salah', 'saya', 'sendiri', 'ternyata', 'berarti', 'nanti', 'tinggal', 'beli', 'toner', 'nya', 'biar', 'semprotannya', 'bisa', 'dipakai']"
232,baru sampe semoga cocok,baru sampai semoga cocok,"['baru', 'sampai', 'semoga', 'cocok']"
233,pertama coba semoga cuco,pertama coba semoga cocok,"['pertama', 'coba', 'semoga', 'cocok']"
234,gak cocok tp bukan salah brand nya,enggak cocok tapi bukan salah brand nya,"['enggak', 'cocok', 'tapi', 'bukan', 'salah', 'brand', 'nya']"
235,alhamdulillah cocok obat totol jerawat yg lumayan ampuh dan terjangkau isinya jg banyak jd kayaknya bakalan awet,alhamdulillah cocok obat totol jerawat yang lumayan ampuh dan terjangkau isinya juga banyak jadi kayaknya bakalan awet,"['alhamdulillah', 'cocok', 'obat', 'totol', 'jerawat', 'yang', 'lumayan', 'ampuh', 'dan', 'terjangkau', 'isinya', 'juga', 'banyak', 'jadi', 'kayaknya', 'bakalan', 'awet']"
236,idk why tapi pas dibuka aku ngakak it  not because the brand tapi karena cara mereka nge packing item nya they use dakron jadi kesannya kayak mengambang diatas awan and that  cute yet hilarious barang sampai dengan selamat expire masih lama tekstur agak padat dan aku baru baca belakangnya hanya digunakan saat malam apa berarti gaboleh dipake pas pagi ya semoga cocok di aku karena review temen bagus banget katanya overall bagus thank you seller kurir,idk why tapi pas dibuka aku mengakak itu  not because the brand tapi karena cara mereka nge packing item nya they use dakron jadi kesannya kayak mengambang diatas awan and that  cute yet hilarious barang sampai dengan selamat expire masih lama tekstur agak padat dan aku baru baca belakangnya hanya digunakan saat malam apa berarti gaboleh dipakai pas pagi ya semoga cocok di aku karena review teman bagus banget katanya overall bagus thank you seller kurir,"['idk', 'why', 'tapi', 'pas', 'dibuka', 'aku', 'mengakak', 'itu', 'not', 'because', 'the', 'brand', 'tapi', 'karena', 'cara', 'mereka', 'nge', 'packing', 'item', 'nya', 'they', 'use', 'dakron', 'jadi', 'kesannya', 'kayak', 'mengambang', 'diatas', 'awan', 'and', 'that', 'cute', 'yet', 'hilarious', 'barang', 'sampai', 'dengan', 'selamat', 'expire', 'masih', 'lama', 'tekstur', 'agak', 'padat', 'dan', 'aku', 'baru', 'baca', 'belakangnya', 'hanya', 'digunakan', 'saat', 'malam', 'apa', 'berarti', 'gaboleh', 'dipakai', 'pas', 'pagi', 'ya', 'semoga', 'cocok', 'di', 'aku', 'karena', 'review', 'teman', 'bagus', 'banget', 'katanya', 'overall', 'bagus', 'thank', 'you', 'seller', 'kurir']"
237,packaging ok moisturizer nya sendiri ga yang aneh aneh sih cuman ya di kulitku yang kering jujur kurang melembabkan,packaging ok moisturizer nya sendiri enggak yang aneh aneh sih cuman ya di kulitku yang kering jujur kurang melembabkan,"['packaging', 'ok', 'moisturizer', 'nya', 'sendiri', 'enggak', 'yang', 'aneh', 'aneh', 'sih', 'cuman', 'ya', 'di', 'kulitku', 'yang', 'kering', 'jujur', 'kurang', 'melembabkan']"
238,terima kasih banyak paket sudah sampai dengan selamat dan sesuai deskripsi,terima kasih banyak paket sudah sampai dengan selamat dan sesuai deskripsi,"['terima', 'kasih', 'banyak', 'paket', 'sudah', 'sampai', 'dengan', 'selamat', 'dan', 'sesuai', 'deskripsi']"
239,masih jadi moisturizer andalan,masih jadi moisturizer andalan,"['masih', 'jadi', 'moisturizer', 'andalan']"
240,terbaikkk busetttt jerawat hempass udah brp kali belii dan efeknya dahsyatt,terbaik buset jerawat hempas sudah berapa kali beli dan efeknya dahsyat,"['terbaik', 'buset', 'jerawat', 'hempas', 'sudah', 'berapa', 'kali', 'beli', 'dan', 'efeknya', 'dahsyat']"
241,barang bagus sesuai deskripsi diterima dengan baik packing aman dan pengiriman cepat sampai,barang bagus sesuai deskripsi diterima dengan baik packing aman dan pengiriman cepat sampai,"['barang', 'bagus', 'sesuai', 'deskripsi', 'diterima', 'dengan', 'baik', 'packing', 'aman', 'dan', 'pengiriman', 'cepat', 'sampai']"
